event_id,run_id,machine_id,production_date,reason_id,duration_min
EVT077565,RUN14485,M05,2025-11-16,R01,98
EVT077566,RUN14486,M06,2025-11-16,R05,10
EVT077567,RUN14486,M06,2025-11-16,R10,17
EVT077568,RUN14486,M06,2025-11-16,R05,13
EVT077569,RUN14486,M06,2025-11-16,R06,15
EVT077570,RUN14486,M06,2025-11-16,R09,1
EVT077571,RUN14486,M06,2025-11-16,R06,23
EVT077572,RUN14487,M07,2025-11-16,R11,4
EVT077573,RUN14487,M07,2025-11-16,R09,7
EVT077574,RUN14487,M07,2025-11-16,R11,4
EVT077575,RUN14487,M07,2025-11-16,R07,28
EVT077576,RUN14487,M07,2025-11-16,R14,10
EVT077577,RUN14487,M07,2025-11-16,R09,1
EVT077578,RUN14487,M07,2025-11-16,R09,1
EVT077579,RUN14487,M07,2025-11-16,R03,22
EVT077580,RUN14487,M07,2025-11-16,R04,76
EVT077581,RUN14488,M09,2025-11-16,R05,58
EVT077582,RUN14489,M12,2025-11-16,R07,105
EVT077583,RUN14489,M12,2025-11-16,R13,31
EVT077584,RUN14489,M12,2025-11-16,R01,14
EVT077585,RUN14490,M02,2025-11-16,R03,13
EVT077586,RUN14490,M02,2025-11-16,R12,13
EVT077587,RUN14490,M02,2025-11-16,R07,61
EVT077588,RUN14490,M02,2025-11-16,R14,1
EVT077589,RUN14490,M02,2025-11-16,R01,13
EVT077590,RUN14490,M02,2025-11-16,R07,32
EVT077591,RUN14491,M03,2025-11-16,R09,3
EVT077592,RUN14491,M03,2025-11-16,R06,1
EVT077593,RUN14491,M03,2025-11-16,R12,4
EVT077594,RUN14491,M03,2025-11-16,R04,14
EVT077595,RUN14491,M03,2025-11-16,R05,35
EVT077596,RUN14491,M03,2025-11-16,R14,1
EVT077597,RUN14491,M03,2025-11-16,R05,12
EVT077598,RUN14491,M03,2025-11-16,R08,8
EVT077599,RUN14492,M08,2025-11-16,R09,5
EVT077600,RUN14492,M08,2025-11-16,R15,16
EVT077601,RUN14492,M08,2025-11-16,R12,14
EVT077602,RUN14492,M08,2025-11-16,R10,1
EVT077603,RUN14492,M08,2025-11-16,R10,11
EVT077604,RUN14492,M08,2025-11-16,R13,7
EVT077605,RUN14492,M08,2025-11-16,R10,7
EVT077606,RUN14492,M08,2025-11-16,R05,9
EVT077607,RUN14492,M08,2025-11-16,R09,3
EVT077608,RUN14492,M08,2025-11-16,R11,2
EVT077609,RUN14492,M08,2025-11-16,R13,15
EVT077610,RUN14492,M08,2025-11-16,R07,35
EVT077611,RUN14493,M10,2025-11-16,R09,1
EVT077612,RUN14493,M10,2025-11-16,R09,5
EVT077613,RUN14493,M10,2025-11-16,R08,1
EVT077614,RUN14493,M10,2025-11-16,R01,1
EVT077615,RUN14493,M10,2025-11-16,R15,1
EVT077616,RUN14493,M10,2025-11-16,R05,17
EVT077617,RUN14493,M10,2025-11-16,R06,12
EVT077618,RUN14493,M10,2025-11-16,R05,4
EVT077619,RUN14493,M10,2025-11-16,R05,4
EVT077620,RUN14493,M10,2025-11-16,R09,8
EVT077621,RUN14493,M10,2025-11-16,R02,29
EVT077622,RUN14493,M10,2025-11-16,R09,1
EVT077623,RUN14493,M10,2025-11-16,R01,51
EVT077624,RUN14494,M11,2025-11-16,R05,47
EVT077625,RUN14494,M11,2025-11-16,R04,53
EVT077626,RUN14494,M11,2025-11-16,R10,16
EVT077627,RUN14495,M12,2025-11-16,R03,6
EVT077628,RUN14495,M12,2025-11-16,R08,25
EVT077629,RUN14495,M12,2025-11-16,R07,75
EVT077630,RUN14496,M03,2025-11-16,R02,34
EVT077631,RUN14496,M03,2025-11-16,R08,12
EVT077632,RUN14497,M05,2025-11-16,R06,6
EVT077633,RUN14497,M05,2025-11-16,R09,3
EVT077634,RUN14497,M05,2025-11-16,R04,72
EVT077635,RUN14498,M07,2025-11-16,R09,1
EVT077636,RUN14498,M07,2025-11-16,R15,2
EVT077637,RUN14498,M07,2025-11-16,R03,32
EVT077638,RUN14498,M07,2025-11-16,R01,40
EVT077639,RUN14499,M08,2025-11-16,R05,1
EVT077640,RUN14499,M08,2025-11-16,R14,6
EVT077641,RUN14499,M08,2025-11-16,R13,8
EVT077642,RUN14499,M08,2025-11-16,R02,112
EVT077643,RUN14500,M09,2025-11-16,R05,4
EVT077644,RUN14500,M09,2025-11-16,R09,10
EVT077645,RUN14500,M09,2025-11-16,R05,9
EVT077646,RUN14500,M09,2025-11-16,R09,1
EVT077647,RUN14500,M09,2025-11-16,R09,1
EVT077648,RUN14500,M09,2025-11-16,R12,5
EVT077649,RUN14500,M09,2025-11-16,R10,1
EVT077650,RUN14500,M09,2025-11-16,R03,43
EVT077651,RUN14501,M10,2025-11-16,R14,1
EVT077652,RUN14501,M10,2025-11-16,R06,2
EVT077653,RUN14501,M10,2025-11-16,R03,17
EVT077654,RUN14501,M10,2025-11-16,R08,15
EVT077655,RUN14501,M10,2025-11-16,R04,66
EVT077656,RUN14502,M11,2025-11-16,R03,14
EVT077657,RUN14503,M12,2025-11-16,R14,2
EVT077658,RUN14503,M12,2025-11-16,R03,6
EVT077659,RUN14503,M12,2025-11-16,R09,1
EVT077660,RUN14503,M12,2025-11-16,R02,44
EVT077661,RUN14503,M12,2025-11-16,R08,4
EVT077662,RUN14503,M12,2025-11-16,R06,15
EVT077663,RUN14503,M12,2025-11-16,R09,9
EVT077664,RUN14503,M12,2025-11-16,R09,5
EVT077665,RUN14503,M12,2025-11-16,R11,4
EVT077666,RUN14503,M12,2025-11-16,R05,41
EVT077667,RUN14504,M02,2025-11-17,R03,34
EVT077668,RUN14504,M02,2025-11-17,R11,4
EVT077669,RUN14504,M02,2025-11-17,R02,41
EVT077670,RUN14504,M02,2025-11-17,R09,5
EVT077671,RUN14504,M02,2025-11-17,R13,10
EVT077672,RUN14504,M02,2025-11-17,R04,4
EVT077673,RUN14504,M02,2025-11-17,R01,38
EVT077674,RUN14505,M03,2025-11-17,R04,9
EVT077675,RUN14505,M03,2025-11-17,R14,18
EVT077676,RUN14505,M03,2025-11-17,R14,19
EVT077677,RUN14505,M03,2025-11-17,R03,4
EVT077678,RUN14505,M03,2025-11-17,R09,10
EVT077679,RUN14505,M03,2025-11-17,R09,5
EVT077680,RUN14505,M03,2025-11-17,R11,2
EVT077681,RUN14505,M03,2025-11-17,R11,2
EVT077682,RUN14505,M03,2025-11-17,R08,16
EVT077683,RUN14506,M05,2025-11-17,R01,23
EVT077684,RUN14506,M05,2025-11-17,R09,12
EVT077685,RUN14506,M05,2025-11-17,R03,30
EVT077686,RUN14507,M06,2025-11-17,R05,11
EVT077687,RUN14507,M06,2025-11-17,R07,14
EVT077688,RUN14507,M06,2025-11-17,R08,5
EVT077689,RUN14507,M06,2025-11-17,R14,7
EVT077690,RUN14507,M06,2025-11-17,R06,35
EVT077691,RUN14507,M06,2025-11-17,R09,6
EVT077692,RUN14508,M07,2025-11-17,R15,75
EVT077693,RUN14508,M07,2025-11-17,R06,4
EVT077694,RUN14508,M07,2025-11-17,R04,5
EVT077695,RUN14508,M07,2025-11-17,R01,87
EVT077696,RUN14509,M08,2025-11-17,R07,60
EVT077697,RUN14509,M08,2025-11-17,R15,22
EVT077698,RUN14509,M08,2025-11-17,R05,15
EVT077699,RUN14509,M08,2025-11-17,R04,1
EVT077700,RUN14509,M08,2025-11-17,R06,21
EVT077701,RUN14509,M08,2025-11-17,R12,14
EVT077702,RUN14510,M11,2025-11-17,R06,7
EVT077703,RUN14510,M11,2025-11-17,R06,5
EVT077704,RUN14510,M11,2025-11-17,R14,4
EVT077705,RUN14510,M11,2025-11-17,R08,28
EVT077706,RUN14511,M12,2025-11-17,R01,144
EVT077707,RUN14511,M12,2025-11-17,R03,15
EVT077708,RUN14511,M12,2025-11-17,R05,15
EVT077709,RUN14512,M01,2025-11-17,R01,47
EVT077710,RUN14513,M02,2025-11-17,R03,8
EVT077711,RUN14513,M02,2025-11-17,R01,10
EVT077712,RUN14513,M02,2025-11-17,R12,17
EVT077713,RUN14513,M02,2025-11-17,R06,1
EVT077714,RUN14513,M02,2025-11-17,R10,7
EVT077715,RUN14513,M02,2025-11-17,R01,73
EVT077716,RUN14514,M03,2025-11-17,R04,90
EVT077717,RUN14515,M04,2025-11-17,R10,8
EVT077718,RUN14515,M04,2025-11-17,R14,1
EVT077719,RUN14515,M04,2025-11-17,R05,31
EVT077720,RUN14515,M04,2025-11-17,R06,20
EVT077721,RUN14515,M04,2025-11-17,R04,62
EVT077722,RUN14516,M06,2025-11-17,R06,5
EVT077723,RUN14516,M06,2025-11-17,R07,72
EVT077724,RUN14517,M07,2025-11-17,R11,7
EVT077725,RUN14517,M07,2025-11-17,R13,4
EVT077726,RUN14517,M07,2025-11-17,R03,38
EVT077727,RUN14517,M07,2025-11-17,R01,14
EVT077728,RUN14517,M07,2025-11-17,R09,14
EVT077729,RUN14517,M07,2025-11-17,R09,2
EVT077730,RUN14517,M07,2025-11-17,R08,1
EVT077731,RUN14517,M07,2025-11-17,R09,12
EVT077732,RUN14518,M08,2025-11-17,R13,19
EVT077733,RUN14518,M08,2025-11-17,R01,30
EVT077734,RUN14518,M08,2025-11-17,R07,10
EVT077735,RUN14518,M08,2025-11-17,R04,154
EVT077736,RUN14519,M09,2025-11-17,R04,63
EVT077737,RUN14520,M10,2025-11-17,R01,8
EVT077738,RUN14520,M10,2025-11-17,R01,3
EVT077739,RUN14520,M10,2025-11-17,R10,1
EVT077740,RUN14520,M10,2025-11-17,R03,5
EVT077741,RUN14520,M10,2025-11-17,R09,4
EVT077742,RUN14520,M10,2025-11-17,R06,7
EVT077743,RUN14520,M10,2025-11-17,R15,12
EVT077744,RUN14520,M10,2025-11-17,R05,12
EVT077745,RUN14520,M10,2025-11-17,R10,6
EVT077746,RUN14521,M11,2025-11-17,R09,5
EVT077747,RUN14521,M11,2025-11-17,R09,19
EVT077748,RUN14521,M11,2025-11-17,R12,3
EVT077749,RUN14521,M11,2025-11-17,R09,1
EVT077750,RUN14521,M11,2025-11-17,R09,22
EVT077751,RUN14522,M12,2025-11-17,R05,38
EVT077752,RUN14522,M12,2025-11-17,R10,3
EVT077753,RUN14522,M12,2025-11-17,R09,6
EVT077754,RUN14522,M12,2025-11-17,R05,31
EVT077755,RUN14522,M12,2025-11-17,R13,5
EVT077756,RUN14522,M12,2025-11-17,R09,5
EVT077757,RUN14522,M12,2025-11-17,R09,7
EVT077758,RUN14522,M12,2025-11-17,R05,1
EVT077759,RUN14522,M12,2025-11-17,R11,7
EVT077760,RUN14522,M12,2025-11-17,R01,8
EVT077761,RUN14522,M12,2025-11-17,R04,3
EVT077762,RUN14522,M12,2025-11-17,R04,27
EVT077763,RUN14522,M12,2025-11-17,R08,50
EVT077764,RUN14523,M01,2025-11-17,R09,1
EVT077765,RUN14523,M01,2025-11-17,R10,5
EVT077766,RUN14523,M01,2025-11-17,R05,19
EVT077767,RUN14523,M01,2025-11-17,R12,8
EVT077768,RUN14523,M01,2025-11-17,R05,17
EVT077769,RUN14524,M02,2025-11-17,R05,20
EVT077770,RUN14524,M02,2025-11-17,R04,195
EVT077771,RUN14525,M03,2025-11-17,R09,2
EVT077772,RUN14525,M03,2025-11-17,R07,16
EVT077773,RUN14525,M03,2025-11-17,R05,73
EVT077774,RUN14525,M03,2025-11-17,R11,2
EVT077775,RUN14525,M03,2025-11-17,R05,31
EVT077776,RUN14526,M04,2025-11-17,R10,13
EVT077777,RUN14526,M04,2025-11-17,R04,42
EVT077778,RUN14527,M05,2025-11-17,R04,21
EVT077779,RUN14527,M05,2025-11-17,R04,17
EVT077780,RUN14527,M05,2025-11-17,R06,1
EVT077781,RUN14527,M05,2025-11-17,R09,3
EVT077782,RUN14527,M05,2025-11-17,R11,14
EVT077783,RUN14527,M05,2025-11-17,R09,1
EVT077784,RUN14527,M05,2025-11-17,R11,8
EVT077785,RUN14528,M08,2025-11-17,R03,4
EVT077786,RUN14528,M08,2025-11-17,R09,2
EVT077787,RUN14528,M08,2025-11-17,R01,24
EVT077788,RUN14528,M08,2025-11-17,R13,24
EVT077789,RUN14528,M08,2025-11-17,R05,12
EVT077790,RUN14528,M08,2025-11-17,R08,53
EVT077791,RUN14529,M09,2025-11-17,R13,18
EVT077792,RUN14529,M09,2025-11-17,R07,11
EVT077793,RUN14529,M09,2025-11-17,R08,4
EVT077794,RUN14529,M09,2025-11-17,R10,2
EVT077795,RUN14529,M09,2025-11-17,R08,21
EVT077796,RUN14530,M10,2025-11-17,R15,23
EVT077797,RUN14530,M10,2025-11-17,R06,7
EVT077798,RUN14530,M10,2025-11-17,R01,8
EVT077799,RUN14530,M10,2025-11-17,R01,5
EVT077800,RUN14530,M10,2025-11-17,R03,6
EVT077801,RUN14530,M10,2025-11-17,R05,6
EVT077802,RUN14530,M10,2025-11-17,R05,1
EVT077803,RUN14530,M10,2025-11-17,R11,19
EVT077804,RUN14530,M10,2025-11-17,R14,1
EVT077805,RUN14530,M10,2025-11-17,R05,12
EVT077806,RUN14530,M10,2025-11-17,R13,21
EVT077807,RUN14530,M10,2025-11-17,R03,42
EVT077808,RUN14531,M11,2025-11-17,R14,1
EVT077809,RUN14531,M11,2025-11-17,R14,2
EVT077810,RUN14531,M11,2025-11-17,R06,2
EVT077811,RUN14531,M11,2025-11-17,R06,5
EVT077812,RUN14531,M11,2025-11-17,R01,12
EVT077813,RUN14531,M11,2025-11-17,R08,2
EVT077814,RUN14531,M11,2025-11-17,R06,22
EVT077815,RUN14531,M11,2025-11-17,R14,10
EVT077816,RUN14531,M11,2025-11-17,R11,1
EVT077817,RUN14531,M11,2025-11-17,R15,4
EVT077818,RUN14531,M11,2025-11-17,R09,1
EVT077819,RUN14531,M11,2025-11-17,R01,5
EVT077820,RUN14532,M12,2025-11-17,R05,12
EVT077821,RUN14532,M12,2025-11-17,R04,4
EVT077822,RUN14532,M12,2025-11-17,R04,21
EVT077823,RUN14532,M12,2025-11-17,R12,6
EVT077824,RUN14532,M12,2025-11-17,R04,85
EVT077825,RUN14532,M12,2025-11-17,R08,14
EVT077826,RUN14533,M01,2025-11-18,R05,1
EVT077827,RUN14533,M01,2025-11-18,R09,4
EVT077828,RUN14533,M01,2025-11-18,R03,17
EVT077829,RUN14534,M02,2025-11-18,R10,10
EVT077830,RUN14534,M02,2025-11-18,R09,13
EVT077831,RUN14534,M02,2025-11-18,R12,30
EVT077832,RUN14534,M02,2025-11-18,R10,1
EVT077833,RUN14534,M02,2025-11-18,R09,3
EVT077834,RUN14534,M02,2025-11-18,R10,5
EVT077835,RUN14534,M02,2025-11-18,R03,16
EVT077836,RUN14534,M02,2025-11-18,R07,24
EVT077837,RUN14534,M02,2025-11-18,R13,36
EVT077838,RUN14535,M03,2025-11-18,R11,2
EVT077839,RUN14535,M03,2025-11-18,R13,9
EVT077840,RUN14535,M03,2025-11-18,R09,1
EVT077841,RUN14535,M03,2025-11-18,R06,14
EVT077842,RUN14535,M03,2025-11-18,R06,7
EVT077843,RUN14535,M03,2025-11-18,R05,3
EVT077844,RUN14535,M03,2025-11-18,R11,9
EVT077845,RUN14535,M03,2025-11-18,R05,23
EVT077846,RUN14536,M04,2025-11-18,R05,16
EVT077847,RUN14536,M04,2025-11-18,R01,25
EVT077848,RUN14536,M04,2025-11-18,R03,25
EVT077849,RUN14536,M04,2025-11-18,R06,47
EVT077850,RUN14537,M05,2025-11-18,R05,10
EVT077851,RUN14537,M05,2025-11-18,R09,1
EVT077852,RUN14537,M05,2025-11-18,R11,4
EVT077853,RUN14537,M05,2025-11-18,R06,1
EVT077854,RUN14537,M05,2025-11-18,R10,1
EVT077855,RUN14537,M05,2025-11-18,R08,1
EVT077856,RUN14537,M05,2025-11-18,R09,9
EVT077857,RUN14538,M06,2025-11-18,R12,28
EVT077858,RUN14538,M06,2025-11-18,R02,60
EVT077859,RUN14538,M06,2025-11-18,R12,5
EVT077860,RUN14538,M06,2025-11-18,R11,13
EVT077861,RUN14539,M07,2025-11-18,R05,4
EVT077862,RUN14539,M07,2025-11-18,R01,36
EVT077863,RUN14539,M07,2025-11-18,R05,57
EVT077864,RUN14540,M08,2025-11-18,R14,8
EVT077865,RUN14540,M08,2025-11-18,R05,20
EVT077866,RUN14540,M08,2025-11-18,R09,7
EVT077867,RUN14540,M08,2025-11-18,R03,114
EVT077868,RUN14541,M09,2025-11-18,R05,5
EVT077869,RUN14541,M09,2025-11-18,R13,1
EVT077870,RUN14541,M09,2025-11-18,R03,25
EVT077871,RUN14542,M12,2025-11-18,R14,13
EVT077872,RUN14542,M12,2025-11-18,R11,1
EVT077873,RUN14542,M12,2025-11-18,R04,53
EVT077874,RUN14542,M12,2025-11-18,R10,42
EVT077875,RUN14542,M12,2025-11-18,R05,14
EVT077876,RUN14543,M01,2025-11-18,R07,7
EVT077877,RUN14543,M01,2025-11-18,R13,3
EVT077878,RUN14543,M01,2025-11-18,R09,3
EVT077879,RUN14543,M01,2025-11-18,R05,7
EVT077880,RUN14543,M01,2025-11-18,R03,3
EVT077881,RUN14543,M01,2025-11-18,R14,17
EVT077882,RUN14543,M01,2025-11-18,R06,23
EVT077883,RUN14544,M02,2025-11-18,R05,29
EVT077884,RUN14544,M02,2025-11-18,R08,14
EVT077885,RUN14544,M02,2025-11-18,R01,9
EVT077886,RUN14544,M02,2025-11-18,R01,1
EVT077887,RUN14544,M02,2025-11-18,R09,1
EVT077888,RUN14544,M02,2025-11-18,R09,1
EVT077889,RUN14544,M02,2025-11-18,R12,3
EVT077890,RUN14544,M02,2025-11-18,R07,5
EVT077891,RUN14544,M02,2025-11-18,R05,3
EVT077892,RUN14544,M02,2025-11-18,R06,2
EVT077893,RUN14544,M02,2025-11-18,R11,5
EVT077894,RUN14544,M02,2025-11-18,R09,13
EVT077895,RUN14544,M02,2025-11-18,R09,3
EVT077896,RUN14544,M02,2025-11-18,R12,1
EVT077897,RUN14544,M02,2025-11-18,R03,27
EVT077898,RUN14545,M03,2025-11-18,R05,15
EVT077899,RUN14545,M03,2025-11-18,R01,52
EVT077900,RUN14545,M03,2025-11-18,R01,18
EVT077901,RUN14546,M05,2025-11-18,R13,1
EVT077902,RUN14546,M05,2025-11-18,R06,3
EVT077903,RUN14546,M05,2025-11-18,R03,13
EVT077904,RUN14546,M05,2025-11-18,R01,4
EVT077905,RUN14546,M05,2025-11-18,R09,15
EVT077906,RUN14547,M06,2025-11-18,R01,6
EVT077907,RUN14547,M06,2025-11-18,R06,34
EVT077908,RUN14547,M06,2025-11-18,R11,1
EVT077909,RUN14547,M06,2025-11-18,R08,25
EVT077910,RUN14547,M06,2025-11-18,R11,9
EVT077911,RUN14547,M06,2025-11-18,R15,4
EVT077912,RUN14547,M06,2025-11-18,R09,1
EVT077913,RUN14547,M06,2025-11-18,R08,79
EVT077914,RUN14548,M08,2025-11-18,R02,15
EVT077915,RUN14548,M08,2025-11-18,R05,30
EVT077916,RUN14548,M08,2025-11-18,R05,5
EVT077917,RUN14548,M08,2025-11-18,R06,12
EVT077918,RUN14548,M08,2025-11-18,R06,13
EVT077919,RUN14548,M08,2025-11-18,R03,18
EVT077920,RUN14549,M09,2025-11-18,R10,9
EVT077921,RUN14549,M09,2025-11-18,R11,6
EVT077922,RUN14549,M09,2025-11-18,R14,5
EVT077923,RUN14549,M09,2025-11-18,R09,7
EVT077924,RUN14549,M09,2025-11-18,R03,1
EVT077925,RUN14549,M09,2025-11-18,R09,6
EVT077926,RUN14549,M09,2025-11-18,R14,27
EVT077927,RUN14550,M10,2025-11-18,R05,1
EVT077928,RUN14550,M10,2025-11-18,R05,3
EVT077929,RUN14550,M10,2025-11-18,R09,7
EVT077930,RUN14550,M10,2025-11-18,R04,40
EVT077931,RUN14550,M10,2025-11-18,R09,6
EVT077932,RUN14550,M10,2025-11-18,R12,7
EVT077933,RUN14550,M10,2025-11-18,R09,15
EVT077934,RUN14550,M10,2025-11-18,R01,122
EVT077935,RUN14551,M11,2025-11-18,R05,5
EVT077936,RUN14551,M11,2025-11-18,R11,1
EVT077937,RUN14551,M11,2025-11-18,R05,29
EVT077938,RUN14551,M11,2025-11-18,R10,8
EVT077939,RUN14552,M12,2025-11-18,R06,8
EVT077940,RUN14552,M12,2025-11-18,R01,7
EVT077941,RUN14552,M12,2025-11-18,R02,36
EVT077942,RUN14552,M12,2025-11-18,R11,4
EVT077943,RUN14552,M12,2025-11-18,R13,22
EVT077944,RUN14552,M12,2025-11-18,R06,13
EVT077945,RUN14553,M01,2025-11-18,R12,8
EVT077946,RUN14553,M01,2025-11-18,R03,1
EVT077947,RUN14553,M01,2025-11-18,R05,10
EVT077948,RUN14553,M01,2025-11-18,R05,11
EVT077949,RUN14553,M01,2025-11-18,R06,19
EVT077950,RUN14554,M02,2025-11-18,R09,9
EVT077951,RUN14554,M02,2025-11-18,R01,16
EVT077952,RUN14554,M02,2025-11-18,R03,5
EVT077953,RUN14554,M02,2025-11-18,R05,1
EVT077954,RUN14554,M02,2025-11-18,R05,11
EVT077955,RUN14554,M02,2025-11-18,R15,2
EVT077956,RUN14554,M02,2025-11-18,R05,41
EVT077957,RUN14555,M03,2025-11-18,R01,2
EVT077958,RUN14555,M03,2025-11-18,R07,8
EVT077959,RUN14555,M03,2025-11-18,R09,9
EVT077960,RUN14555,M03,2025-11-18,R01,34
EVT077961,RUN14556,M04,2025-11-18,R03,1
EVT077962,RUN14556,M04,2025-11-18,R08,1
EVT077963,RUN14556,M04,2025-11-18,R08,13
EVT077964,RUN14556,M04,2025-11-18,R10,1
EVT077965,RUN14556,M04,2025-11-18,R01,4
EVT077966,RUN14556,M04,2025-11-18,R09,1
EVT077967,RUN14556,M04,2025-11-18,R11,7
EVT077968,RUN14556,M04,2025-11-18,R09,2
EVT077969,RUN14556,M04,2025-11-18,R06,24
EVT077970,RUN14556,M04,2025-11-18,R10,1
EVT077971,RUN14556,M04,2025-11-18,R05,53
EVT077972,RUN14556,M04,2025-11-18,R05,9
EVT077973,RUN14557,M05,2025-11-18,R04,32
EVT077974,RUN14557,M05,2025-11-18,R07,51
EVT077975,RUN14558,M06,2025-11-18,R05,1
EVT077976,RUN14558,M06,2025-11-18,R01,7
EVT077977,RUN14558,M06,2025-11-18,R01,72
EVT077978,RUN14558,M06,2025-11-18,R14,15
EVT077979,RUN14559,M07,2025-11-18,R04,1
EVT077980,RUN14559,M07,2025-11-18,R14,1
EVT077981,RUN14559,M07,2025-11-18,R09,1
EVT077982,RUN14559,M07,2025-11-18,R03,25
EVT077983,RUN14559,M07,2025-11-18,R07,185
EVT077984,RUN14560,M08,2025-11-18,R09,4
EVT077985,RUN14560,M08,2025-11-18,R11,1
EVT077986,RUN14560,M08,2025-11-18,R11,9
EVT077987,RUN14560,M08,2025-11-18,R14,2
EVT077988,RUN14560,M08,2025-11-18,R07,1
EVT077989,RUN14560,M08,2025-11-18,R09,2
EVT077990,RUN14560,M08,2025-11-18,R07,18
EVT077991,RUN14560,M08,2025-11-18,R14,36
EVT077992,RUN14560,M08,2025-11-18,R03,6
EVT077993,RUN14560,M08,2025-11-18,R01,17
EVT077994,RUN14560,M08,2025-11-18,R07,13
EVT077995,RUN14560,M08,2025-11-18,R06,42
EVT077996,RUN14561,M09,2025-11-18,R09,5
EVT077997,RUN14561,M09,2025-11-18,R05,5
EVT077998,RUN14561,M09,2025-11-18,R06,29
EVT077999,RUN14562,M10,2025-11-18,R05,2
EVT078000,RUN14562,M10,2025-11-18,R05,22
EVT078001,RUN14562,M10,2025-11-18,R11,16
EVT078002,RUN14562,M10,2025-11-18,R03,1
EVT078003,RUN14563,M11,2025-11-18,R07,11
EVT078004,RUN14563,M11,2025-11-18,R01,25
EVT078005,RUN14564,M12,2025-11-18,R14,11
EVT078006,RUN14564,M12,2025-11-18,R10,5
EVT078007,RUN14564,M12,2025-11-18,R05,10
EVT078008,RUN14564,M12,2025-11-18,R08,27
EVT078009,RUN14564,M12,2025-11-18,R13,19
EVT078010,RUN14564,M12,2025-11-18,R11,3
EVT078011,RUN14564,M12,2025-11-18,R06,3
EVT078012,RUN14564,M12,2025-11-18,R05,4
EVT078013,RUN14564,M12,2025-11-18,R05,9
EVT078014,RUN14564,M12,2025-11-18,R12,39
EVT078015,RUN14565,M01,2025-11-19,R11,10
EVT078016,RUN14565,M01,2025-11-19,R14,2
EVT078017,RUN14565,M01,2025-11-19,R01,15
EVT078018,RUN14566,M02,2025-11-19,R15,4
EVT078019,RUN14566,M02,2025-11-19,R15,1
EVT078020,RUN14566,M02,2025-11-19,R01,5
EVT078021,RUN14566,M02,2025-11-19,R06,6
EVT078022,RUN14566,M02,2025-11-19,R12,5
EVT078023,RUN14566,M02,2025-11-19,R04,14
EVT078024,RUN14566,M02,2025-11-19,R05,11
EVT078025,RUN14566,M02,2025-11-19,R08,50
EVT078026,RUN14567,M03,2025-11-19,R05,5
EVT078027,RUN14567,M03,2025-11-19,R05,32
EVT078028,RUN14568,M05,2025-11-19,R04,15
EVT078029,RUN14568,M05,2025-11-19,R09,1
EVT078030,RUN14568,M05,2025-11-19,R09,2
EVT078031,RUN14568,M05,2025-11-19,R11,13
EVT078032,RUN14568,M05,2025-11-19,R03,49
EVT078033,RUN14569,M06,2025-11-19,R09,1
EVT078034,RUN14569,M06,2025-11-19,R04,6
EVT078035,RUN14569,M06,2025-11-19,R01,13
EVT078036,RUN14569,M06,2025-11-19,R01,8
EVT078037,RUN14569,M06,2025-11-19,R09,2
EVT078038,RUN14569,M06,2025-11-19,R12,4
EVT078039,RUN14569,M06,2025-11-19,R01,32
EVT078040,RUN14570,M07,2025-11-19,R09,1
EVT078041,RUN14570,M07,2025-11-19,R04,1
EVT078042,RUN14570,M07,2025-11-19,R15,52
EVT078043,RUN14570,M07,2025-11-19,R05,38
EVT078044,RUN14571,M09,2025-11-19,R05,1
EVT078045,RUN14571,M09,2025-11-19,R05,42
EVT078046,RUN14571,M09,2025-11-19,R10,1
EVT078047,RUN14571,M09,2025-11-19,R07,3
EVT078048,RUN14571,M09,2025-11-19,R14,4
EVT078049,RUN14571,M09,2025-11-19,R05,1
EVT078050,RUN14571,M09,2025-11-19,R15,26
EVT078051,RUN14571,M09,2025-11-19,R01,10
EVT078052,RUN14571,M09,2025-11-19,R04,49
EVT078053,RUN14572,M10,2025-11-19,R05,3
EVT078054,RUN14572,M10,2025-11-19,R05,13
EVT078055,RUN14572,M10,2025-11-19,R10,7
EVT078056,RUN14572,M10,2025-11-19,R05,73
EVT078057,RUN14573,M11,2025-11-19,R02,3
EVT078058,RUN14573,M11,2025-11-19,R01,1
EVT078059,RUN14573,M11,2025-11-19,R06,15
EVT078060,RUN14573,M11,2025-11-19,R06,28
EVT078061,RUN14574,M12,2025-11-19,R06,14
EVT078062,RUN14574,M12,2025-11-19,R12,4
EVT078063,RUN14574,M12,2025-11-19,R05,42
EVT078064,RUN14574,M12,2025-11-19,R03,3
EVT078065,RUN14574,M12,2025-11-19,R03,5
EVT078066,RUN14574,M12,2025-11-19,R13,2
EVT078067,RUN14574,M12,2025-11-19,R06,18
EVT078068,RUN14574,M12,2025-11-19,R02,114
EVT078069,RUN14575,M02,2025-11-19,R06,1
EVT078070,RUN14575,M02,2025-11-19,R11,6
EVT078071,RUN14575,M02,2025-11-19,R09,1
EVT078072,RUN14575,M02,2025-11-19,R03,22
EVT078073,RUN14575,M02,2025-11-19,R05,4
EVT078074,RUN14575,M02,2025-11-19,R08,44
EVT078075,RUN14576,M03,2025-11-19,R09,1
EVT078076,RUN14576,M03,2025-11-19,R01,10
EVT078077,RUN14576,M03,2025-11-19,R15,31
EVT078078,RUN14576,M03,2025-11-19,R05,29
EVT078079,RUN14577,M04,2025-11-19,R10,2
EVT078080,RUN14577,M04,2025-11-19,R09,1
EVT078081,RUN14577,M04,2025-11-19,R01,36
